page_id,language,module_class,symbol,original_signature,purpose,used_in_task,verification_status,source_line,parameters_verbatim,returns_verbatim,kind,source_url
contents/reference/Python/interaction.md,Python,Interaction,set_display_switch,set_display_switch(is_on) [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],设置显示开关,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,212,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `is_on` | `bool` | `True` 表示开启显示，`False` 表示关闭显示 |,无，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/interaction.md
contents/reference/Python/interaction.md,Python,Interaction,play_tts,play_tts(text) [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],播放TTS（文本转语音）,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,246,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `text` | `str` | 要播放的文本内容 |,无，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/interaction.md
contents/reference/Python/interaction.md,Python,Interaction,play_audio,play_audio(audio_path) [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],播放音频文件,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,281,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `audio_path` | `str` | 音频文件路径 |,无，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/interaction.md
contents/reference/Python/interaction.md,Python,Interaction,play_video,"play_video(video_path, loop_count) [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED]",播放视频文件,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,316,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `video_path` | `str` | 视频文件路径 | | `loop_count` | `int` | 循环播放次数，-1表示无限循环 |,无，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/interaction.md
contents/reference/Python/interaction.md,Python,Interaction,get_func_status,get_func_status() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取语音功能状态,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,359,无,`VoiceFuncStatus` 对象，包含以下属性：,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/interaction.md
contents/reference/Python/interaction.md,Python,Interaction,get_asr_text,get_asr_text() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取ASR（自动语音识别）文本,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,422,无,`str`，识别到的文本内容，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/interaction.md
contents/reference/Python/interaction.md,Python,Interaction,register_callback,"register_callback(type, callback) [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED]",注册回调函数,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,451,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `type` | `str` | 回调类型 | | `callback` | `function` | 回调函数 |,无，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/interaction.md
contents/reference/Python/interaction.md,Python,Interaction,unregister_callback,unregister_callback(type) [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],注销回调函数,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,467,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `type` | `str` | 回调类型 |,无，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/interaction.md
contents/reference/Python/uss.md,Python,UltrasonicRadar,get_latest_ultrasonic_radar,get_latest_ultrasonic_radar() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取最新的超声波雷达数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,无,`dict`，包含超声波雷达数据的字典，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/uss.md
contents/reference/Python/uss.md,Python,UltrasonicRadar,get_nearest_ultrasonic_radar,get_nearest_ultrasonic_radar() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取指定时间戳附近最近的超声波雷达数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,67,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `timestamp_ns` | `int` | 目标时间戳（纳秒） |,`dict`，包含超声波雷达数据的字典，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/uss.md
contents/reference/Python/uss.md,Python,UltrasonicRadar,get_ultrasonic_radar_fps,get_ultrasonic_radar_fps() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取超声波雷达数据采集帧率,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,134,无,`float`，超声波雷达帧率（FPS），失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/uss.md
contents/reference/Python/uss.md,Python,UltrasonicRadar,get_ultrasonic_radar_latency,get_ultrasonic_radar_latency() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取超声波雷达数据延迟统计信息,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,166,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `window_seconds` | `float` | 统计窗口时间（秒），默认10.0秒 |,`LatencyStats`对象，包含延迟统计信息，失败时抛出异常,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/uss.md
contents/reference/Python/uss.md,Python,UltrasonicRadar,close_ultrasonic_radar,close_ultrasonic_radar() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],关闭超声波雷达DDS连接,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,222,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes.kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/Python/uss.md
contents/reference/cpp/common.md,C++,Global,GDKInit,GDKInit() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],初始化GDK系统,NO; CANDIDATE_ONLY,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,11,无,`GDKRes`，操作结果状态码,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/common.md
contents/reference/cpp/common.md,C++,Global,GDKRelease,GDKRelease() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],释放GDK系统资源,NO; CANDIDATE_ONLY,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,47,无,`GDKRes`，操作结果状态码,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/common.md
contents/reference/cpp/imu.md,C++,Imu,GetLatestImu,GetLatestImu() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取最新的IMU数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `imu_type` | `const ImuType&` | IMU类型枚举值 | | `timeout_ms` | `const float` | 超时时间（毫秒） | | `imu` | `std::shared_ptr<ImuData>&` | 输出参数，IMU数据指针 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`imu`参数包含IMU数据,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/imu.md
contents/reference/cpp/imu.md,C++,Imu,GetNearestImu,GetNearestImu() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取指定时间戳附近最近的IMU数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,115,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `imu_type` | `const ImuType&` | IMU类型枚举值 | | `timestamp_ns` | `const uint64_t` | 目标时间戳（纳秒） | | `timeout_ms` | `const float` | 超时时间（毫秒） | | `imu` | `std::shared_ptr<ImuData>&` | 输出参数，IMU数据指针 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`imu`参数包含IMU数据,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/imu.md
contents/reference/cpp/imu.md,C++,Imu,GetImuFps,GetImuFps() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取IMU数据采集帧率,NO,DOCUMENTED_NOT_IMPLEMENTED; SDK_UNVERIFIED,207,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `imu_type` | `const ImuType&` | IMU类型枚举值 | | `fps` | `int&` | 输出参数，IMU帧率（FPS） |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`fps`参数包含帧率值,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/imu.md
contents/reference/cpp/imu.md,C++,Imu,GetImuLatency,GetImuLatency() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取IMU数据延迟统计信息,NO,DOCUMENTED_NOT_IMPLEMENTED; SDK_UNVERIFIED,258,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `imu_type` | `const ImuType&` | IMU类型枚举值 | | `window_seconds` | `const float` | 统计窗口时间（秒） | | `latency` | `LatencyStats&` | 输出参数，延迟统计信息 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`latency`参数包含延迟统计信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/imu.md
contents/reference/cpp/imu.md,C++,Imu,CloseImu,CloseImu() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],关闭IMU DDS连接,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,336,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/imu.md
contents/reference/cpp/imu.md,C++,Imu,ImuData,struct ImuData {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,31,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/imu.md
contents/reference/cpp/imu.md,C++,Imu,Vector3,struct Vector3 {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,52,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/imu.md
contents/reference/cpp/imu.md,C++,Imu,LatencyStats,struct LatencyStats {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,275,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/imu.md
contents/reference/cpp/camera.md,C++,Camera,GetLatestImage,GetLatestImage() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取最新的图像数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `camera_type` | `const CameraType&` | 相机类型枚举值 | | `timeout_ms` | `const float` | 超时时间（毫秒） | | `image` | `std::shared_ptr<Image>&` | 输出参数，图像数据指针 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`image`参数包含图像数据,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,GetNearestImage,GetNearestImage() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取指定时间戳附近最近的图像数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,222,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `camera_type` | `const CameraType&` | 相机类型枚举值 | | `timestamp_ns` | `const uint64_t` | 目标时间戳（纳秒） | | `timeout_ms` | `const float` | 超时时间（毫秒） | | `image` | `std::shared_ptr<Image>&` | 输出参数，图像数据指针 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`image`参数包含图像数据，结构与`GetLatestImage()`相同,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,GetImageShape,GetImageShape() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取图像数据大小,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,278,"| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `camera_type` | `const CameraType&` | 相机类型枚举值 | | `shape` | `std::tuple<int, int>&` | 输出参数，图像宽度和高度的元组 |",`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`shape`参数包含图像尺寸,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,GetImageFps,GetImageFps() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取图像捕获帧率,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,332,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `camera_type` | `const CameraType&` | 相机类型枚举值 | | `fps` | `float&` | 输出参数，图像帧率（FPS） |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`fps`参数包含帧率值,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,GetImageLatency,GetImageLatency() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取图像延迟统计信息,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,386,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `camera_type` | `const CameraType&` | 相机类型枚举值 | | `window_seconds` | `const float` | 统计窗口时间（秒） | | `latency` | `LatencyStats&` | 输出参数，延迟统计信息 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`latency`参数包含延迟统计信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,GetCameraIntrinsic,GetCameraIntrinsic() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取相机内参信息,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,442,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `camera_type` | `const CameraType&` | 相机类型枚举值 | | `intrinsic` | `CameraIntrinsic&` | 输出参数，相机内参信息 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`intrinsic`参数包含相机内参,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,SetDevCameraConfig,SetDevCameraConfig() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],相机客制化功能(开关相机、设置帧率),NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,582,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `cam_conf_path` | `const std::string&` | 相机配置文件路径 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,CloseCamera,CloseCamera() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],关闭相机DDS连接,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,713,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,Image,struct Image {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,41,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,Encoding,enum class Encoding : uint8_t {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,44,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,ColorFormat,enum class ColorFormat : uint8_t {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,50,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/camera.md,C++,Camera,CameraIntrinsic,struct CameraIntrinsic {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,459,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/camera.md
contents/reference/cpp/lidar.md,C++,Lidar,GetLatestPointCloud,GetLatestPointCloud() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取最新的点云数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `lidar_type` | `const LidarType&` | 激光雷达类型枚举值 | | `timeout_ms` | `const float` | 超时时间（毫秒） | | `pointcloud` | `std::shared_ptr<PointCloud>&` | 输出参数，点云数据指针 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`pointcloud`参数包含点云数据,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,GetNearestPointCloud,GetNearestPointCloud() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取指定时间戳附近最近的点云数据,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,210,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `lidar_type` | `const LidarType&` | 激光雷达类型枚举值 | | `timestamp_ns` | `const uint64_t` | 目标时间戳（纳秒） | | `timeout_ms` | `const float` | 超时时间（毫秒） | | `pointcloud` | `std::shared_ptr<PointCloud>&` | 输出参数，点云数据指针 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`pointcloud`参数包含点云数据,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,GetLidarFps,GetLidarFps() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取激光雷达数据采集帧率,NO,DOCUMENTED_NOT_IMPLEMENTED; SDK_UNVERIFIED,296,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `lidar_type` | `const LidarType&` | 激光雷达类型枚举值 | | `fps` | `float&` | 输出参数，激光雷达帧率（FPS） |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`fps`参数包含帧率值,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,GetLidarLatency,GetLidarLatency() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取激光雷达数据延迟统计信息,NO,DOCUMENTED_NOT_IMPLEMENTED; SDK_UNVERIFIED,347,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `lidar_type` | `const LidarType&` | 激光雷达类型枚举值 | | `window_seconds` | `const float` | 统计窗口时间（秒） | | `latency` | `LatencyStats&` | 输出参数，延迟统计信息 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`latency`参数包含延迟统计信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,CloseLidar,CloseLidar() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],关闭激光雷达DDS连接,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,425,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,PointCloud,struct PointCloud {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,43,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,PointField,struct PointField {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,69,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,DataView,class DataView {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,84,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,OwnershipType,enum class OwnershipType {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,89,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/lidar.md,C++,Lidar,LatencyStats,struct LatencyStats {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,364,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/lidar.md
contents/reference/cpp/tf.md,C++,TF,GetAllTfFromBaseLink,GetAllTfFromBaseLink() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取从base_link到所有子坐标系的变换关系,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `transforms` | `std::vector<TransformStamped>&` | 输出参数，变换关系列表 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`transforms`参数包含所有变换关系,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,GetTfFromBaseLink,GetTfFromBaseLink() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取从base_link到指定子坐标系的变换关系,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,127,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `child_frame_id` | `const std::string&` | 子坐标系ID | | `transform` | `Transform&` | 输出参数，变换信息对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`transform`参数包含变换信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,GetTfFromSensor,GetTfFromSensor() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取传感器外参变换关系,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,187,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `sensor_extrinsic_type` | `const SensorExtrinsicType&` | 传感器外参类型枚举 | | `transform` | `Transform&` | 输出参数，变换信息对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`transform`参数包含传感器外参变换信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,LookupTransformLatest,LookupTransformLatest() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],查询两个坐标系之间的最新变换关系,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,296,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `target_frame` | `const std::string&` | 目标坐标系ID | | `source_frame` | `const std::string&` | 源坐标系ID | | `transform` | `Transform&` | 输出参数，变换信息对象（从source到target） | | `timestamp_ns` | `uint64_t*` | 输出参数，时间戳指针（可选，可为nullptr） |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`transform`参数包含变换信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,LookupTransform,LookupTransform() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],查询两个坐标系在特定时间的变换关系（支持时间插值）,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,361,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `target_frame` | `const std::string&` | 目标坐标系ID | | `source_frame` | `const std::string&` | 源坐标系ID | | `time_ns` | `uint64_t` | 查询时间（纳秒时间戳） | | `transform` | `Transform&` | 输出参数，变换信息对象（从source到target） |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`transform`参数包含变换信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,CanTransform,CanTransform() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],检查两个坐标系之间是否存在变换关系,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,430,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `target_frame` | `const std::string&` | 目标坐标系ID | | `source_frame` | `const std::string&` | 源坐标系ID |,`bool`，如果存在变换关系返回`true`，否则返回`false`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,GetAllFrameNames,GetAllFrameNames() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取所有可用的坐标系名称,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,481,无,`std::vector<std::string>`，包含所有坐标系名称的列表,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,GetLatestTimestamp,GetLatestTimestamp() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取指定坐标系的最新时间戳,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,526,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `frame_id` | `const std::string&` | 坐标系ID | | `timestamp_ns` | `uint64_t&` | 输出参数，最新时间戳（纳秒） |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`timestamp_ns`参数包含最新时间戳,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,Clear,Clear() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],清空TF缓存中的所有变换关系,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,578,无,无（`void`）,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,TransformStamped,struct TransformStamped {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,36,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,Transform,struct Transform {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,52,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/tf.md,C++,TF,SensorExtrinsicType,enum class SensorExtrinsicType {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,225,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/tf.md
contents/reference/cpp/robot.md,C++,Robot,GetJointStates,GetJointStates() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取机器人关节状态信息,NO; CANDIDATE_ONLY,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `joint_states` | `JointStates&` | 输出参数，关节状态信息对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`joint_states`参数包含关节状态信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
